sale_date,drug_name,territory_id,units_sold,unit_price,revenue
2025-04-04,Revlimid,TER-18,22,6417.32,141181.04
2025-04-04,Lantus,TER-18,24,943.4,22641.6
2025-04-04,Lyrica,TER-19,79,413.9,32698.1
2025-04-04,Januvia,TER-13,35,621.37,21747.95
2025-04-04,Lyrica,TER-10,35,442.22,15477.7
2025-04-04,Copaxone,TER-01,21,1233.59,25905.39
2025-04-04,Revlimid,TER-09,1,7144.19,7144.19
2025-04-04,Crestor,TER-03,151,375.92,56763.92
2025-04-04,Lyrica,TER-12,137,446.75,61204.75
2025-04-04,Nexium,TER-17,94,304.36,28609.84
2025-04-04,Humira,TER-20,23,3005.34,69122.82
2025-04-04,Advair,TER-01,106,648.64,68755.84
2025-04-04,Lipitor,TER-18,147,371.53,54614.91
2025-04-04,Opdivo,TER-02,1,7469.15,7469.15
2025-04-04,Opdivo,TER-17,14,7203.05,100842.7
2025-04-04,Humira,TER-08,2,3134.29,6268.58
2025-04-04,Humira,TER-08,39,3180.81,124051.59
2025-04-04,Humira,TER-15,18,3444.59,62002.62
2025-04-04,Crestor,TER-01,125,410.75,51343.75
2025-04-04,Nexium,TER-07,169,281.9,47641.1
2025-04-04,Opdivo,TER-08,4,7218.38,28873.52
2025-04-04,Remicade,TER-02,65,2605.96,169387.4
2025-04-04,Keytruda,TER-12,12,8120.16,97441.92
2025-04-04,Nexium,TER-02,117,280.43,32810.31
2025-04-04,Crestor,TER-07,83,398.4,33067.2
2025-04-04,Revlimid,TER-19,1,6548.11,6548.11
2025-04-04,Gleevec,TER-02,20,4468.97,89379.4
2025-04-04,Copaxone,TER-06,11,1233.47,13568.17
2025-04-04,Copaxone,TER-18,27,1285.6,34711.2
2025-04-04,Nexium,TER-04,197,306.05,60291.85
2025-04-04,Enbrel,TER-01,4,2707.93,10831.72
2025-04-04,Lipitor,TER-12,25,297.86,7446.5
2025-04-05,Crestor,TER-05,109,410.17,44708.53
2025-04-05,Remicade,TER-15,30,2476.19,74285.7
2025-04-05,Opdivo,TER-06,10,6529.47,65294.7
2025-04-05,Lipitor,TER-17,36,359.79,12952.44
2025-04-05,Remicade,TER-15,12,2714.64,32575.68
2025-04-05,Nexium,TER-03,340,277.66,94404.4
2025-04-05,Remicade,TER-18,22,2777.26,61099.72
2025-04-05,Rituxan,TER-05,25,5277.42,131935.5
2025-04-05,Nexium,TER-01,14,220.07,3080.98
2025-04-05,Keytruda,TER-02,1,8548.8,8548.8
2025-04-05,Gleevec,TER-15,4,4647.1,18588.4
2025-04-05,Advair,TER-10,21,663.38,13930.98
2025-04-05,Nexium,TER-15,68,297.12,20204.16
2025-04-05,Herceptin,TER-19,3,6704.91,20114.73
2025-04-05,Januvia,TER-19,60,614.61,36876.6
2025-04-05,Advair,TER-11,23,696.85,16027.55
2025-04-05,Lipitor,TER-01,75,334.18,25063.5
2025-04-05,Revlimid,TER-15,11,6764.91,74414.01
2025-04-05,Nexium,TER-05,121,270.0,32670.0
2025-04-05,Lyrica,TER-16,3,420.54,1261.62
2025-04-05,Copaxone,TER-18,44,1303.11,57336.84
2025-04-05,Copaxone,TER-19,22,1333.6,29339.2
2025-04-05,Nexium,TER-12,10,292.07,2920.7
2025-04-05,Advair,TER-20,13,706.24,9181.12
2025-04-05,Lipitor,TER-05,12,377.82,4533.84
2025-04-05,Crestor,TER-20,1,443.04,443.04
2025-04-05,Nexium,TER-16,87,300.21,26118.27
2025-04-05,Lipitor,TER-14,27,350.03,9450.81
2025-04-06,Enbrel,TER-11,17,2781.91,47292.47
2025-04-06,Lyrica,TER-07,1,469.67,469.67
2025-04-06,Avastin,TER-01,24,5793.65,139047.6
2025-04-06,Gleevec,TER-06,1,4500.78,4500.78
2025-04-06,Humira,TER-02,1,2965.38,2965.38
2025-04-06,Gleevec,TER-20,9,4369.09,39321.81
2025-04-06,Crestor,TER-02,40,434.18,17367.2
2025-04-06,Lantus,TER-04,58,850.48,49327.84
2025-04-06,Rituxan,TER-07,4,4831.22,19324.88
2025-04-06,Keytruda,TER-06,1,8809.29,8809.29
2025-04-06,Copaxone,TER-12,34,1225.26,41658.84
2025-04-06,Copaxone,TER-10,5,1139.08,5695.4
2025-04-06,Tecfidera,TER-17,14,1939.36,27151.04
2025-04-06,Nexium,TER-19,3,281.6,844.8
2025-04-06,Crestor,TER-11,31,449.56,13936.36
2025-04-06,Lantus,TER-06,37,1013.53,37500.61
2025-04-06,Enbrel,TER-12,5,2902.64,14513.2
2025-04-06,Nexium,TER-20,78,247.68,19319.04
2025-04-06,Humira,TER-01,26,3330.53,86593.78
2025-04-06,Lipitor,TER-19,25,361.12,9028.0
2025-04-06,Rituxan,TER-11,1,5136.36,5136.36
2025-04-06,Keytruda,TER-12,3,7941.45,23824.35
2025-04-06,Lipitor,TER-16,70,308.72,21610.4
2025-04-06,Tecfidera,TER-06,8,1867.68,14941.44
2025-04-06,Gleevec,TER-16,33,4259.23,140554.59
2025-04-06,Keytruda,TER-11,35,8442.6,295491.0
2025-04-06,Lipitor,TER-12,24,344.21,8261.04
2025-04-06,Opdivo,TER-02,4,7449.79,29799.16
2025-04-06,Keytruda,TER-17,12,8420.73,101048.76
2025-04-06,Herceptin,TER-11,20,6741.87,134837.4
2025-04-06,Copaxone,TER-08,17,1158.15,19688.55
2025-04-06,Tecfidera,TER-04,56,1952.66,109348.96
2025-04-06,Herceptin,TER-06,2,5560.52,11121.04
2025-04-06,Crestor,TER-13,18,430.32,7745.76
2025-04-06,Copaxone,TER-01,8,1204.14,9633.12
2025-04-06,Revlimid,TER-16,10,6805.57,68055.7
2025-04-07,Advair,TER-06,10,653.19,6531.9
2025-04-07,Nexium,TER-06,65,281.22,18279.3
2025-04-07,Gleevec,TER-11,25,4583.65,114591.25
2025-04-07,Rituxan,TER-17,2,5368.07,10736.14
2025-04-07,Copaxone,TER-07,67,1346.01,90182.67
2025-04-07,Januvia,TER-18,57,608.8,34701.6
2025-04-07,Humira,TER-18,2,3100.66,6201.32
2025-04-07,Rituxan,TER-02,1,5110.37,5110.37
2025-04-07,Remicade,TER-09,13,2271.91,29534.83
2025-04-07,Lyrica,TER-05,44,432.68,19037.92
2025-04-07,Revlimid,TER-03,3,6718.13,20154.39
2025-04-07,Tecfidera,TER-07,1,1870.53,1870.53
2025-04-07,Lyrica,TER-06,67,463.59,31060.53
2025-04-07,Avastin,TER-04,1,5505.21,5505.21
2025-04-07,Crestor,TER-20,51,406.0,20706.0
2025-04-07,Opdivo,TER-09,7,6563.82,45946.74
2025-04-07,Rituxan,TER-01,46,5108.29,234981.34
2025-04-07,Neulasta,TER-11,10,3970.27,39702.7
2025-04-07,Gleevec,TER-15,16,4725.91,75614.56
2025-04-07,Copaxone,TER-09,94,1195.71,112396.74
2025-04-07,Herceptin,TER-06,5,6603.63,33018.15
2025-04-07,Advair,TER-16,69,782.44,53988.36
2025-04-07,Copaxone,TER-08,65,1188.0,77220.0
2025-04-07,Advair,TER-18,56,659.42,36927.52
2025-04-07,Rituxan,TER-04,16,5237.42,83798.72
2025-04-07,Keytruda,TER-05,33,7958.73,262638.09
2025-04-07,Herceptin,TER-08,22,6674.07,146829.54
2025-04-07,Crestor,TER-18,129,466.02,60116.58
2025-04-07,Advair,TER-13,40,721.66,28866.4
2025-04-07,Enbrel,TER-07,40,2793.86,111754.4
2025-04-08,Keytruda,TER-08,14,8552.11,119729.54
2025-04-08,Crestor,TER-03,79,397.92,31435.68
2025-04-08,Crestor,TER-03,35,452.56,15839.6
2025-04-08,Humira,TER-19,5,3136.36,15681.8
2025-04-08,Herceptin,TER-01,6,6538.05,39228.3
2025-04-08,Tecfidera,TER-11,2,1895.59,3791.18
2025-04-08,Herceptin,TER-01,23,6696.63,154022.49
2025-04-08,Lyrica,TER-01,33,432.68,14278.44
2025-04-08,Remicade,TER-06,16,2613.86,41821.76
2025-04-08,Tecfidera,TER-12,20,1715.31,34306.2
2025-04-08,Keytruda,TER-12,6,8563.17,51379.02
2025-04-08,Avastin,TER-04,2,5668.55,11337.1
2025-04-08,Advair,TER-06,5,653.28,3266.4
2025-04-08,Copaxone,TER-19,27,1059.16,28597.32
2025-04-08,Herceptin,TER-07,1,6361.99,6361.99
2025-04-08,Tecfidera,TER-03,64,1825.41,116826.24
2025-04-08,Nexium,TER-06,44,271.87,11962.28
2025-04-08,Tecfidera,TER-19,1,1704.27,1704.27
2025-04-08,Remicade,TER-20,18,2485.64,44741.52
2025-04-08,Gleevec,TER-19,4,4251.21,17004.84
2025-04-08,Copaxone,TER-03,71,1232.93,87538.03
2025-04-08,Remicade,TER-19,4,2673.6,10694.4
2025-04-08,Lipitor,TER-02,192,318.16,61086.72
2025-04-08,Herceptin,TER-13,9,6387.41,57486.69
2025-04-08,Tecfidera,TER-20,34,1894.82,64423.88
2025-04-08,Neulasta,TER-11,10,4122.86,41228.6
2025-04-08,Avastin,TER-14,21,6075.7,127589.7
2025-04-08,Humira,TER-10,48,3342.34,160432.32
2025-04-08,Avastin,TER-01,2,6200.15,12400.3
2025-04-08,Lyrica,TER-02,172,439.69,75626.68
2025-04-09,Humira,TER-12,8,3097.33,24778.64
2025-04-09,Advair,TER-12,122,731.37,89227.14
2025-04-09,Advair,TER-12,12,683.66,8203.92
2025-04-09,Avastin,TER-09,5,6131.22,30656.1
2025-04-09,Neulasta,TER-07,5,3433.57,17167.85
2025-04-09,Lyrica,TER-07,65,435.12,28282.8
2025-04-09,Nexium,TER-20,70,258.06,18064.2
2025-04-09,Lyrica,TER-09,14,452.94,6341.16
2025-04-09,Enbrel,TER-10,15,2622.84,39342.6
2025-04-09,Humira,TER-14,3,3109.93,9329.79
2025-04-09,Januvia,TER-04,140,558.41,78177.4
2025-04-09,Advair,TER-18,12,748.8,8985.6
2025-04-09,Opdivo,TER-11,33,7766.0,256278.0
2025-04-09,Copaxone,TER-06,42,1209.04,50779.68
2025-04-09,Gleevec,TER-18,34,4560.49,155056.66
2025-04-09,Tecfidera,TER-06,13,1747.1,22712.3
2025-04-09,Opdivo,TER-06,19,7526.02,142994.38
2025-04-09,Lipitor,TER-19,40,359.96,14398.4
2025-04-09,Keytruda,TER-01,34,8220.41,279493.94
2025-04-09,Gleevec,TER-10,19,4732.39,89915.41
2025-04-09,Tecfidera,TER-13,18,1912.68,34428.24
2025-04-09,Lipitor,TER-13,90,323.73,29135.7
2025-04-09,Opdivo,TER-05,1,7510.15,7510.15
2025-04-09,Keytruda,TER-19,12,8691.54,104298.48
2025-04-09,Remicade,TER-16,13,2365.81,30755.53
2025-04-09,Januvia,TER-16,12,594.37,7132.44
2025-04-09,Avastin,TER-03,43,5573.2,239647.6
2025-04-09,Gleevec,TER-20,4,4623.98,18495.92
2025-04-09,Lipitor,TER-01,70,350.09,24506.3
2025-04-09,Revlimid,TER-01,1,7185.86,7185.86
2025-04-09,Lyrica,TER-10,15,447.94,6719.1
2025-04-09,Opdivo,TER-19,3,7399.15,22197.45
2025-04-09,Avastin,TER-05,17,5763.44,97978.48
2025-04-09,Gleevec,TER-17,24,4462.5,107100.0
2025-04-09,Tecfidera,TER-06,11,1785.08,19635.88
2025-04-09,Neulasta,TER-16,12,3780.04,45360.48
2025-04-09,Lyrica,TER-18,5,439.84,2199.2
2025-04-09,Neulasta,TER-02,53,3703.98,196310.94
2025-04-09,Rituxan,TER-08,32,5087.03,162784.96
2025-04-10,Lantus,TER-18,2,934.89,1869.78
2025-04-10,Lipitor,TER-15,10,354.16,3541.6
2025-04-10,Neulasta,TER-20,8,3919.48,31355.84
2025-04-10,Lipitor,TER-11,41,349.66,14336.06
2025-04-10,Januvia,TER-20,170,608.75,103487.5
2025-04-10,Enbrel,TER-13,35,2833.83,99184.05
2025-04-10,Crestor,TER-09,13,426.58,5545.54
2025-04-10,Enbrel,TER-03,77,2924.3,225171.1
2025-04-10,Nexium,TER-05,24,278.44,6682.56
2025-04-10,Copaxone,TER-20,4,1194.02,4776.08
2025-04-10,Januvia,TER-15,88,628.97,55349.36
2025-04-10,Avastin,TER-02,47,6201.25,291458.75
2025-04-10,Humira,TER-17,45,3353.25,150896.25
2025-04-10,Herceptin,TER-05,27,6720.37,181449.99
2025-04-10,Lantus,TER-06,11,923.08,10153.88
2025-04-10,Revlimid,TER-11,9,6416.65,57749.85
2025-04-10,Crestor,TER-18,36,422.99,15227.64
2025-04-10,Lyrica,TER-06,34,457.71,15562.14
2025-04-10,Lyrica,TER-17,9,437.79,3940.11
2025-04-10,Opdivo,TER-09,1,7345.82,7345.82
2025-04-10,Crestor,TER-09,127,390.56,49601.12
2025-04-10,Lantus,TER-16,38,988.17,37550.46
2025-04-10,Lyrica,TER-07,18,452.17,8139.06
2025-04-10,Lyrica,TER-18,55,442.4,24332.0
2025-04-10,Tecfidera,TER-09,16,1861.82,29789.12
2025-04-10,Gleevec,TER-01,8,4839.68,38717.44
2025-04-10,Advair,TER-07,82,604.88,49600.16
2025-04-10,Enbrel,TER-17,1,2756.33,2756.33
2025-04-10,Januvia,TER-02,262,616.92,161633.04
2025-04-10,Advair,TER-14,5,686.25,3431.25
2025-04-10,Neulasta,TER-13,3,3796.88,11390.64
2025-04-10,Tecfidera,TER-15,33,1688.19,55710.27
2025-04-10,Opdivo,TER-06,6,6863.34,41180.04
2025-04-10,Gleevec,TER-10,1,4725.33,4725.33
2025-04-10,Herceptin,TER-15,1,6377.1,6377.1
2025-04-10,Revlimid,TER-08,27,6509.42,175754.34
2025-04-10,Advair,TER-18,5,670.09,3350.45
2025-04-10,Nexium,TER-20,36,256.46,9232.56
2025-04-10,Neulasta,TER-09,4,3899.29,15597.16
2025-04-10,Rituxan,TER-14,36,5234.73,188450.28
2025-04-11,Lantus,TER-13,44,911.31,40097.64
2025-04-11,Rituxan,TER-11,4,5430.05,21720.2
2025-04-11,Lipitor,TER-07,23,366.99,8440.77
2025-04-11,Copaxone,TER-02,13,1193.43,15514.59
2025-04-11,Keytruda,TER-19,10,9106.19,91061.9
2025-04-11,Enbrel,TER-18,53,3017.42,159923.26
2025-04-11,Januvia,TER-19,20,557.17,11143.4
2025-04-11,Crestor,TER-07,23,438.71,10090.33
2025-04-11,Crestor,TER-05,92,475.34,43731.28
2025-04-11,Gleevec,TER-20,8,4680.09,37440.72
2025-04-11,Januvia,TER-07,55,609.67,33531.85
2025-04-11,Avastin,TER-11,3,5641.94,16925.82
2025-04-11,Enbrel,TER-06,50,2773.61,138680.5
2025-04-11,Lipitor,TER-08,47,354.83,16677.01
2025-04-11,Enbrel,TER-20,33,2745.34,90596.22
2025-04-11,Lantus,TER-20,14,970.05,13580.7
2025-04-11,Neulasta,TER-07,5,3717.17,18585.85
2025-04-11,Nexium,TER-13,22,270.74,5956.28
2025-04-11,Lantus,TER-18,45,845.21,38034.45
2025-04-11,Keytruda,TER-20,3,8449.78,25349.34
2025-04-11,Rituxan,TER-16,1,5216.72,5216.72
2025-04-11,Revlimid,TER-09,17,6816.96,115888.32
2025-04-11,Januvia,TER-15,29,573.71,16637.59
2025-04-11,Lipitor,TER-13,45,327.35,14730.75
2025-04-11,Neulasta,TER-13,10,3635.86,36358.6
2025-04-11,Januvia,TER-18,32,594.85,19035.2
2025-04-11,Herceptin,TER-07,31,7111.16,220445.96
2025-04-11,Avastin,TER-15,32,5787.26,185192.32
2025-04-11,Gleevec,TER-04,7,4517.8,31624.6
2025-04-11,Nexium,TER-08,43,236.74,10179.82
2025-04-11,Avastin,TER-19,1,6123.21,6123.21
2025-04-11,Enbrel,TER-15,10,2685.85,26858.5
2025-04-11,Crestor,TER-06,6,458.58,2751.48
2025-04-11,Tecfidera,TER-16,39,1727.09,67356.51
2025-04-11,Gleevec,TER-04,11,4692.98,51622.78
2025-04-11,Advair,TER-19,20,699.33,13986.6
2025-04-11,Rituxan,TER-13,1,5189.44,5189.44
2025-04-12,Avastin,TER-06,10,5414.34,54143.4
2025-04-12,Lipitor,TER-02,20,389.63,7792.6
2025-04-12,Rituxan,TER-19,24,5233.18,125596.32
2025-04-12,Tecfidera,TER-06,22,1667.8,36691.6
2025-04-12,Lantus,TER-18,3,1000.4,3001.2
2025-04-12,Remicade,TER-03,5,2437.3,12186.5
2025-04-12,Rituxan,TER-11,1,5529.5,5529.5
2025-04-12,Enbrel,TER-10,17,3055.12,51937.04
2025-04-12,Lantus,TER-16,33,876.79,28934.07
2025-04-12,Humira,TER-18,12,3401.34,40816.08
2025-04-12,Lyrica,TER-19,1,473.33,473.33
2025-04-12,Crestor,TER-12,82,403.51,33087.82
2025-04-12,Remicade,TER-03,18,2476.36,44574.48
2025-04-12,Gleevec,TER-04,7,4398.13,30786.91
2025-04-12,Keytruda,TER-17,2,8075.79,16151.58
2025-04-12,Rituxan,TER-04,2,5288.77,10577.54
2025-04-12,Januvia,TER-05,9,631.29,5681.61
2025-04-12,Humira,TER-07,20,3329.57,66591.4
2025-04-12,Revlimid,TER-12,23,6489.7,149263.1
2025-04-12,Rituxan,TER-04,20,5194.52,103890.4
2025-04-12,Enbrel,TER-07,5,2699.61,13498.05
2025-04-12,Avastin,TER-17,13,5246.74,68207.62
2025-04-12,Avastin,TER-18,11,5833.75,64171.25
2025-04-12,Humira,TER-03,61,3164.27,193020.47
2025-04-12,Revlimid,TER-17,2,7381.27,14762.54
2025-04-12,Crestor,TER-16,39,393.21,15335.19
2025-04-12,Advair,TER-02,50,692.31,34615.5
2025-04-12,Neulasta,TER-06,24,3939.1,94538.4
2025-04-12,Nexium,TER-18,192,254.31,48827.52
2025-04-12,Lipitor,TER-12,82,370.34,30367.88
2025-04-12,Lipitor,TER-01,61,352.46,21500.06
2025-04-12,Lyrica,TER-11,100,496.52,49652.0
2025-04-13,Enbrel,TER-09,44,2749.02,120956.88
2025-04-13,Lantus,TER-14,30,939.02,28170.6
2025-04-13,Crestor,TER-17,1,393.94,393.94
2025-04-13,Gleevec,TER-09,11,4390.16,48291.76
2025-04-13,Gleevec,TER-09,7,4530.93,31716.51
2025-04-13,Revlimid,TER-18,2,6593.71,13187.42
2025-04-13,Lipitor,TER-15,29,355.85,10319.65
2025-04-13,Enbrel,TER-07,14,2786.91,39016.74
2025-04-13,Advair,TER-03,56,664.79,37228.24
2025-04-13,Lyrica,TER-08,1,388.52,388.52
2025-04-13,Opdivo,TER-02,21,7083.67,148757.07
2025-04-13,Remicade,TER-20,8,2517.76,20142.08
2025-04-13,Crestor,TER-19,99,422.52,41829.48
2025-04-13,Nexium,TER-06,79,246.34,19460.86
2025-04-13,Januvia,TER-03,40,616.81,24672.4
2025-04-13,Nexium,TER-18,15,277.61,4164.15
2025-04-13,Keytruda,TER-16,20,9351.93,187038.6
2025-04-13,Tecfidera,TER-01,2,1959.9,3919.8
2025-04-13,Humira,TER-06,22,3347.48,73644.56
2025-04-13,Neulasta,TER-10,26,4157.94,108106.44
2025-04-13,Lipitor,TER-08,28,375.22,10506.16
2025-04-13,Rituxan,TER-15,3,5897.77,17693.31
2025-04-13,Lantus,TER-07,96,1004.83,96463.68
2025-04-13,Keytruda,TER-10,4,8925.7,35702.8
2025-04-13,Rituxan,TER-16,10,5204.46,52044.6
2025-04-13,Avastin,TER-10,2,5775.29,11550.58
2025-04-13,Gleevec,TER-07,16,4600.28,73604.48
2025-04-13,Neulasta,TER-08,18,4120.74,74173.32
2025-04-13,Rituxan,TER-13,16,5052.2,80835.2
2025-04-13,Copaxone,TER-20,28,1163.32,32572.96
2025-04-13,Gleevec,TER-01,10,4041.59,40415.9
2025-04-13,Enbrel,TER-02,7,2918.98,20432.86
2025-04-13,Copaxone,TER-18,1,1212.22,1212.22
2025-04-13,Humira,TER-15,3,3169.51,9508.53
2025-04-13,Lyrica,TER-06,62,401.34,24883.08
2025-04-14,Advair,TER-09,16,689.25,11028.0
2025-04-14,Revlimid,TER-17,9,7622.81,68605.29
2025-04-14,Opdivo,TER-19,4,7718.69,30874.76
2025-04-14,Enbrel,TER-19,4,2561.32,10245.28
2025-04-14,Remicade,TER-12,10,2360.61,23606.1
2025-04-14,Remicade,TER-08,11,2552.33,28075.63
2025-04-14,Advair,TER-16,27,659.89,17817.03
2025-04-14,Avastin,TER-08,24,6204.81,148915.44
2025-04-14,Copaxone,TER-02,30,1092.95,32788.5
2025-04-14,Advair,TER-09,11,606.89,6675.79
2025-04-14,Crestor,TER-06,128,361.22,46236.16
2025-04-14,Avastin,TER-07,19,5614.87,106682.53
2025-04-14,Gleevec,TER-13,13,4297.76,55870.88
2025-04-14,Lyrica,TER-20,78,412.76,32195.28
2025-04-14,Copaxone,TER-11,3,1268.97,3806.91
2025-04-14,Lyrica,TER-10,89,452.87,40305.43
2025-04-14,Humira,TER-08,16,3286.4,52582.4
2025-04-14,Gleevec,TER-13,1,4388.24,4388.24
2025-04-14,Gleevec,TER-13,1,4443.21,4443.21
2025-04-14,Crestor,TER-08,2,440.68,881.36
2025-04-14,Lantus,TER-16,8,976.0,7808.0
2025-04-14,Remicade,TER-14,22,2507.64,55168.08
2025-04-14,Revlimid,TER-14,23,6896.44,158618.12
2025-04-14,Gleevec,TER-12,39,4246.14,165599.46
2025-04-14,Lyrica,TER-16,58,415.98,24126.84
2025-04-14,Nexium,TER-01,11,278.84,3067.24
2025-04-14,Neulasta,TER-02,1,4077.69,4077.69
2025-04-14,Lyrica,TER-19,35,388.49,13597.15
2025-04-14,Remicade,TER-20,18,2509.26,45166.68
2025-04-14,Herceptin,TER-15,7,7019.25,49134.75
2025-04-14,Lyrica,TER-02,16,421.77,6748.32
2025-04-14,Keytruda,TER-04,6,7818.86,46913.16
2025-04-15,Keytruda,TER-05,2,8052.23,16104.46
2025-04-15,Remicade,TER-18,7,2564.69,17952.83
2025-04-15,Avastin,TER-01,22,5118.55,112608.1
2025-04-15,Tecfidera,TER-13,1,1755.23,1755.23
2025-04-15,Revlimid,TER-04,38,7413.37,281708.06
2025-04-15,Neulasta,TER-01,47,4031.3,189471.1
2025-04-15,Advair,TER-04,116,660.19,76582.04
2025-04-15,Lipitor,TER-20,5,357.91,1789.55
2025-04-15,Opdivo,TER-02,1,6928.8,6928.8
2025-04-15,Humira,TER-14,16,3202.12,51233.92
2025-04-15,Humira,TER-14,6,3285.24,19711.44
2025-04-15,Nexium,TER-09,157,270.83,42520.31
2025-04-15,Remicade,TER-03,20,2486.97,49739.4
2025-04-15,Advair,TER-13,18,681.81,12272.58
2025-04-15,Herceptin,TER-02,36,6469.06,232886.16
2025-04-15,Lantus,TER-01,30,953.55,28606.5
2025-04-15,Enbrel,TER-11,14,2837.51,39725.14
2025-04-15,Lipitor,TER-10,120,336.0,40320.0
2025-04-15,Herceptin,TER-12,3,6420.07,19260.21
2025-04-15,Lipitor,TER-05,57,324.05,18470.85
2025-04-15,Rituxan,TER-09,34,5199.43,176780.62
2025-04-15,Keytruda,TER-15,19,8186.43,155542.17
2025-04-15,Januvia,TER-17,41,588.64,24134.24
2025-04-15,Humira,TER-01,16,2973.79,47580.64
2025-04-15,Januvia,TER-08,5,648.58,3242.9
2025-04-15,Opdivo,TER-16,13,7132.68,92724.84
2025-04-15,Lipitor,TER-16,8,335.64,2685.12
2025-04-15,Tecfidera,TER-15,14,1780.92,24932.88
2025-04-15,Enbrel,TER-16,21,2853.21,59917.41
2025-04-15,Copaxone,TER-20,15,1335.75,20036.25
2025-04-15,Remicade,TER-06,14,2541.26,35577.64
2025-04-15,Enbrel,TER-16,1,2971.47,2971.47
2025-04-15,Advair,TER-14,48,699.04,33553.92
2025-04-15,Copaxone,TER-10,26,1284.7,33402.2
2025-04-15,Remicade,TER-09,24,2635.76,63258.24
2025-04-15,Neulasta,TER-16,2,3681.66,7363.32
2025-04-15,Advair,TER-09,6,630.37,3782.22
2025-04-16,Tecfidera,TER-01,9,1904.42,17139.78
2025-04-16,Januvia,TER-08,3,506.84,1520.52
2025-04-16,Remicade,TER-17,14,2438.59,34140.26
2025-04-16,Avastin,TER-12,12,5715.61,68587.32
2025-04-16,Humira,TER-02,48,3236.29,155341.92
2025-04-16,Januvia,TER-17,8,592.35,4738.8
2025-04-16,Humira,TER-11,37,3137.33,116081.21
2025-04-16,Copaxone,TER-11,12,1201.68,14420.16
2025-04-16,Avastin,TER-16,12,6188.9,74266.8
2025-04-16,Copaxone,TER-13,84,1129.67,94892.28
2025-04-16,Revlimid,TER-06,3,6510.36,19531.08
2025-04-16,Lantus,TER-01,73,966.89,70582.97
2025-04-16,Revlimid,TER-03,8,6562.04,52496.32
2025-04-16,Crestor,TER-14,130,463.46,60249.8
2025-04-16,Remicade,TER-11,39,2589.89,101005.71
2025-04-16,Remicade,TER-05,34,2549.48,86682.32
2025-04-16,Advair,TER-14,20,659.08,13181.6
2025-04-16,Herceptin,TER-10,12,6422.34,77068.08
2025-04-16,Gleevec,TER-11,1,4017.68,4017.68
2025-04-16,Tecfidera,TER-19,52,1841.91,95779.32
2025-04-16,Lipitor,TER-06,19,384.88,7312.72
2025-04-16,Opdivo,TER-19,3,7538.64,22615.92
2025-04-16,Rituxan,TER-01,3,5022.12,15066.36
2025-04-16,Opdivo,TER-09,8,7196.02,57568.16
2025-04-16,Nexium,TER-12,64,308.16,19722.24
2025-04-16,Lyrica,TER-04,23,407.14,9364.22
2025-04-16,Advair,TER-15,79,695.86,54972.94
2025-04-16,Nexium,TER-12,150,278.21,41731.5
2025-04-16,Lyrica,TER-04,59,418.13,24669.67
2025-04-16,Avastin,TER-17,11,5622.25,61844.75
2025-04-16,Keytruda,TER-10,7,8563.74,59946.18
2025-04-16,Revlimid,TER-05,4,6813.79,27255.16
2025-04-16,Herceptin,TER-19,10,6824.79,68247.9
2025-04-17,Nexium,TER-14,166,318.32,52841.12
2025-04-17,Lyrica,TER-01,40,464.55,18582.0
2025-04-17,Herceptin,TER-07,3,5848.38,17545.14
2025-04-17,Januvia,TER-13,71,546.73,38817.83
2025-04-17,Lipitor,TER-17,2,360.86,721.72
2025-04-17,Enbrel,TER-17,33,2722.69,89848.77
2025-04-17,Tecfidera,TER-13,49,1792.22,87818.78
2025-04-17,Herceptin,TER-02,18,6120.79,110174.22
2025-04-17,Neulasta,TER-05,16,3940.28,63044.48
2025-04-17,Copaxone,TER-11,2,1312.19,2624.38
2025-04-17,Lyrica,TER-11,33,439.19,14493.27
2025-04-17,Revlimid,TER-17,1,6459.45,6459.45
2025-04-17,Lantus,TER-03,34,1059.92,36037.28
2025-04-17,Remicade,TER-07,12,2428.71,29144.52
2025-04-17,Lantus,TER-08,10,971.6,9716.0
2025-04-17,Humira,TER-20,1,3185.72,3185.72
2025-04-17,Lipitor,TER-16,19,355.49,6754.31
2025-04-17,Januvia,TER-17,66,561.76,37076.16
2025-04-17,Remicade,TER-19,45,2360.41,106218.45
2025-04-17,Rituxan,TER-16,5,5164.82,25824.1
2025-04-17,Keytruda,TER-20,7,8457.06,59199.42
2025-04-17,Lipitor,TER-09,4,347.33,1389.32
2025-04-17,Januvia,TER-07,15,581.21,8718.15
2025-04-17,Advair,TER-20,49,723.84,35468.16
2025-04-17,Herceptin,TER-18,27,6921.79,186888.33
2025-04-17,Avastin,TER-04,19,5776.41,109751.79
2025-04-17,Opdivo,TER-13,13,7109.9,92428.7
2025-04-17,Enbrel,TER-20,8,2620.15,20961.2
2025-04-17,Neulasta,TER-19,1,3979.95,3979.95
2025-04-17,Gleevec,TER-02,37,4032.95,149219.15
2025-04-17,Herceptin,TER-04,47,6846.79,321799.13
2025-04-17,Avastin,TER-10,5,5750.08,28750.4
2025-04-17,Remicade,TER-11,18,2482.15,44678.7
2025-04-17,Neulasta,TER-15,2,3349.75,6699.5
2025-04-17,Neulasta,TER-18,4,3910.77,15643.08
2025-04-17,Avastin,TER-09,4,6341.21,25364.84
2025-04-17,Crestor,TER-04,36,404.86,14574.96
2025-04-18,Revlimid,TER-05,22,7213.12,158688.64
